REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
"GLOBAL","S1D1","PWRCCGNPLXX01","GASNPL",2020,3.80645021102264
"GLOBAL","S1D1","PWRCCGNPLXX01","GASNPL",2021,1.80318951248878
"GLOBAL","S1D1","PWRCCGNPLXX01","GASNPL",2022,1.54432575362818
"GLOBAL","S1D1","PWRCCGNPLXX01","GASNPL",2023,1.28546199476755
"GLOBAL","S1D1","PWRCCGNPLXX01","GASNPL",2024,1.02659823590694
"GLOBAL","S1D1","PWRCCGNPLXX01","GASNPL",2025,0.767734477046324
"GLOBAL","S1D1","PWRCCGNPLXX01","GASNPL",2026,0.433916503554362
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2020,4.61771620346701
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2021,9.09388348383529
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2022,11.0232312322807
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2023,12.952578980726
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2024,14.8819267291714
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2025,16.8112744776168
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2026,19.0797453417785
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2027,21.3288668477964
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2028,23.2982993147084
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2029,25.2677630107283
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2030,27.2371954776404
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2031,29.4653611043324
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2032,31.6932456690524
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2033,33.9211302337724
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2034,34.9071021679588
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2035,36.948249365308
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2036,39.2260139907771
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2037,41.5037786162462
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2038,43.7815432417153
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2039,46.0590217517938
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2040,48.3367863772629
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2041,50.8182651609199
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2042,53.2997439445769
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2043,55.6311824046647
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2044,57.9231449341803
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2045,60.215107463696
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2046,62.7528356051623
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2047,65.2908280107276
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2048,67.8285561521939
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2049,70.3665485577587
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2050,70.6747864133842
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2051,73.8879841038144
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2052,77.1011817942447
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2053,80.314379484675
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2054,83.5278430142455
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2055,86.7410407046758
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2056,90.3030193473559
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2057,93.8652638291766
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2058,97.4272424718567
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2059,100.989486953677
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2060,104.551465596357
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2061,108.460630156445
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2062,112.369794716532
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2063,116.27895927662
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2064,120.188389675847
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2065,124.097554235935
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2066,128.375703522945
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2067,132.653852809956
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2068,136.932002096966
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2069,141.210417223117
"GLOBAL","S1D1","PWRCOANPLXX01","COANPL",2070,145.488566510127
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2020,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2021,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2022,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2023,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2024,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2025,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2026,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2027,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2028,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2029,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2030,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2031,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2032,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2033,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2034,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2035,0.542000784498984
"GLOBAL","S1D1","PWRHYDNPLXX01","HYDNPLXX",2036,0.542000784498984
