REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
"R1","S1D1","TRANSMISSION","ELC_02",2020,2162.622
"R1","S1D1","TRANSMISSION","ELC_02",2021,2208.23757
"R1","S1D1","TRANSMISSION","ELC_02",2022,2253.841205
"R1","S1D1","TRANSMISSION","ELC_02",2023,2299.456775
"R1","S1D1","TRANSMISSION","ELC_02",2024,2345.06041
"R1","S1D1","TRANSMISSION","ELC_02",2025,2390.67598
"R1","S1D1","TRANSMISSION","ELC_02",2026,2436.29155
"R1","S1D1","TRANSMISSION","ELC_02",2027,2481.895185
"R1","S1D1","TRANSMISSION","ELC_02",2028,2527.510755
"R1","S1D1","TRANSMISSION","ELC_02",2029,2573.11439
"R1","S1D1","TRANSMISSION","ELC_02",2030,2618.72996
"R1","S1D1","TRANSMISSION","ELC_02",2031,2664.34553
"R1","S1D1","TRANSMISSION","ELC_02",2032,2709.949165
"R1","S1D1","TRANSMISSION","ELC_02",2033,2755.564735
"R1","S1D1","TRANSMISSION","ELC_02",2034,2801.16837
"R1","S1D1","TRANSMISSION","ELC_02",2035,2846.78394
"R1","S1D1","TRANSMISSION","ELC_02",2036,2892.39951
"R1","S1D1","TRANSMISSION","ELC_02",2037,2938.003145
"R1","S1D1","TRANSMISSION","ELC_02",2038,2983.618715
"R1","S1D1","TRANSMISSION","ELC_02",2039,3029.22235
"R1","S1D1","TRANSMISSION","ELC_02",2040,3074.83792
"R1","S1D1","TRANSMISSION","ELC_02",2041,3120.45349
"R1","S1D1","TRANSMISSION","ELC_02",2042,3166.057125
"R1","S1D1","TRANSMISSION","ELC_02",2043,3211.672695
"R1","S1D1","TRANSMISSION","ELC_02",2044,3257.27633
"R1","S1D1","TRANSMISSION","ELC_02",2045,3302.8919
"R1","S1D1","TRANSMISSION","ELC_02",2046,3348.50747
"R1","S1D1","TRANSMISSION","ELC_02",2047,3394.111105
"R1","S1D1","TRANSMISSION","ELC_02",2048,3439.726675
"R1","S1D1","TRANSMISSION","ELC_02",2049,3485.33031
"R1","S1D1","TRANSMISSION","ELC_02",2050,3530.94588
"R1","S1D1","TRANSMISSION","ELC_02",2051,3576.56145
"R1","S1D1","TRANSMISSION","ELC_02",2052,3622.165085
"R1","S1D1","TRANSMISSION","ELC_02",2053,3667.780655
"R1","S1D1","TRANSMISSION","ELC_02",2054,3713.38429
"R1","S1D1","TRANSMISSION","ELC_02",2055,3758.99986
"R1","S1D1","TRANSMISSION","ELC_02",2056,3804.61543
"R1","S1D1","TRANSMISSION","ELC_02",2057,3850.219065
"R1","S1D1","TRANSMISSION","ELC_02",2058,3895.834635
"R1","S1D1","TRANSMISSION","ELC_02",2059,3941.43827
"R1","S1D1","TRANSMISSION","ELC_02",2060,3987.05384
"R1","S1D1","TRANSMISSION","ELC_02",2061,4032.66941
"R1","S1D1","TRANSMISSION","ELC_02",2062,4078.273045
"R1","S1D1","TRANSMISSION","ELC_02",2063,4123.888615
"R1","S1D1","TRANSMISSION","ELC_02",2064,4169.49225
"R1","S1D1","TRANSMISSION","ELC_02",2065,4215.10782
"R1","S1D1","TRANSMISSION","ELC_02",2066,4260.72339
"R1","S1D1","TRANSMISSION","ELC_02",2067,4306.327025
"R1","S1D1","TRANSMISSION","ELC_02",2068,4351.942595
"R1","S1D1","TRANSMISSION","ELC_02",2069,4397.54623
"R1","S1D1","TRANSMISSION","ELC_02",2070,4443.1618
"R1","S1D1","MINE_WATER","WATER",2020,1409.265
"R1","S1D1","MINE_WATER","WATER",2021,1381.0797
"R1","S1D1","MINE_WATER","WATER",2022,1352.8944
"R1","S1D1","MINE_WATER","WATER",2023,1324.7091
"R1","S1D1","MINE_WATER","WATER",2024,1296.5238
"R1","S1D1","MINE_WATER","WATER",2025,1268.3385
"R1","S1D1","MINE_WATER","WATER",2026,1240.1532
"R1","S1D1","MINE_WATER","WATER",2027,1211.9679
"R1","S1D1","MINE_WATER","WATER",2028,1183.7826
"R1","S1D1","MINE_WATER","WATER",2029,1155.5973
"R1","S1D1","MINE_WATER","WATER",2030,1127.412
"R1","S1D1","MINE_WATER","WATER",2031,1099.2267
"R1","S1D1","MINE_WATER","WATER",2032,1071.0414
"R1","S1D1","MINE_WATER","WATER",2033,1042.8561
"R1","S1D1","MINE_WATER","WATER",2034,1092.53346922506
"R1","S1D1","MINE_WATER","WATER",2035,1198.64800522506
"R1","S1D1","MINE_WATER","WATER",2036,1304.76254122506
"R1","S1D1","MINE_WATER","WATER",2037,1410.86160352506
"R1","S1D1","MINE_WATER","WATER",2038,1516.97613952506
"R1","S1D1","MINE_WATER","WATER",2039,1623.07520182506
"R1","S1D1","MINE_WATER","WATER",2040,1729.18973782506
"R1","S1D1","MINE_WATER","WATER",2041,1835.30427382506
"R1","S1D1","MINE_WATER","WATER",2042,1941.40333612506
"R1","S1D1","MINE_WATER","WATER",2043,2047.51787212506
"R1","S1D1","MINE_WATER","WATER",2044,2153.61693442506
"R1","S1D1","MINE_WATER","WATER",2045,2259.73147042506
"R1","S1D1","MINE_WATER","WATER",2046,2365.84600642506
"R1","S1D1","MINE_WATER","WATER",2047,2471.94506872506
"R1","S1D1","MINE_WATER","WATER",2048,2578.05960472506
"R1","S1D1","MINE_WATER","WATER",2049,2684.15866702506
"R1","S1D1","MINE_WATER","WATER",2050,2790.27320302506
"R1","S1D1","MINE_WATER","WATER",2051,2969.06132242506
"R1","S1D1","MINE_WATER","WATER",2052,3162.47069242506
"R1","S1D1","MINE_WATER","WATER",2053,3355.91100982506
"R1","S1D1","MINE_WATER","WATER",2054,3549.32037982506
"R1","S1D1","MINE_WATER","WATER",2055,3742.76069722506
"R1","S1D1","MINE_WATER","WATER",2056,3936.20101462506
"R1","S1D1","MINE_WATER","WATER",2057,4129.61038462506
"R1","S1D1","MINE_WATER","WATER",2058,4230.8405073
"R1","S1D1","MINE_WATER","WATER",2059,4335.582097
"R1","S1D1","MINE_WATER","WATER",2060,4385.759224
"R1","S1D1","MINE_WATER","WATER",2061,4435.936351
"R1","S1D1","MINE_WATER","WATER",2062,4486.1003495
"R1","S1D1","MINE_WATER","WATER",2063,4536.2774765
"R1","S1D1","MINE_WATER","WATER",2064,4586.441475
"R1","S1D1","MINE_WATER","WATER",2065,4636.618602
"R1","S1D1","MINE_WATER","WATER",2066,4686.795729
"R1","S1D1","MINE_WATER","WATER",2067,4736.9597275
"R1","S1D1","MINE_WATER","WATER",2068,4787.13685450001
"R1","S1D1","MINE_WATER","WATER",2069,4837.300853
"R1","S1D1","MINE_WATER","WATER",2070,4887.47798
"R1","S1D1","HYDRO","ELC_01",2020,1281.15
"R1","S1D1","HYDRO","ELC_01",2021,1255.527
"R1","S1D1","HYDRO","ELC_01",2022,1229.904
"R1","S1D1","HYDRO","ELC_01",2023,1204.281
"R1","S1D1","HYDRO","ELC_01",2024,1178.658
"R1","S1D1","HYDRO","ELC_01",2025,1153.035
"R1","S1D1","HYDRO","ELC_01",2026,1127.412
"R1","S1D1","HYDRO","ELC_01",2027,1101.789
"R1","S1D1","HYDRO","ELC_01",2028,1076.166
"R1","S1D1","HYDRO","ELC_01",2029,1050.543
"R1","S1D1","HYDRO","ELC_01",2030,1024.92
"R1","S1D1","HYDRO","ELC_01",2031,999.297
"R1","S1D1","HYDRO","ELC_01",2032,973.674
"R1","S1D1","HYDRO","ELC_01",2033,948.051
"R1","S1D1","HYDRO","ELC_01",2034,993.212244750053
"R1","S1D1","HYDRO","ELC_01",2035,1089.68000475005
"R1","S1D1","HYDRO","ELC_01",2036,1186.14776475005
"R1","S1D1","HYDRO","ELC_01",2037,1282.60145775005
"R1","S1D1","HYDRO","ELC_01",2038,1379.06921775005
"R1","S1D1","HYDRO","ELC_01",2039,1475.52291075005
"R1","S1D1","HYDRO","ELC_01",2040,1571.99067075005
"R1","S1D1","HYDRO","ELC_01",2041,1668.45843075005
"R1","S1D1","HYDRO","ELC_01",2042,1764.91212375005
"R1","S1D1","HYDRO","ELC_01",2043,1861.37988375005
"R1","S1D1","HYDRO","ELC_01",2044,1957.83357675005
"R1","S1D1","HYDRO","ELC_01",2045,2054.30133675005
"R1","S1D1","HYDRO","ELC_01",2046,2150.76909675005
"R1","S1D1","HYDRO","ELC_01",2047,2247.22278975005
"R1","S1D1","HYDRO","ELC_01",2048,2343.69054975005
"R1","S1D1","HYDRO","ELC_01",2049,2440.14424275005
"R1","S1D1","HYDRO","ELC_01",2050,2536.61200275005
"R1","S1D1","HYDRO","ELC_01",2051,2699.14665675005
"R1","S1D1","HYDRO","ELC_01",2052,2874.97335675005
"R1","S1D1","HYDRO","ELC_01",2053,3050.82819075005
"R1","S1D1","HYDRO","ELC_01",2054,3226.65489075005
"R1","S1D1","HYDRO","ELC_01",2055,3402.50972475005
"R1","S1D1","HYDRO","ELC_01",2056,3578.36455875005
"R1","S1D1","HYDRO","ELC_01",2057,3754.19125875005
"R1","S1D1","HYDRO","ELC_01",2058,3846.218643
"R1","S1D1","HYDRO","ELC_01",2059,3941.43827
"R1","S1D1","HYDRO","ELC_01",2060,3987.05384
"R1","S1D1","HYDRO","ELC_01",2061,4032.66941
"R1","S1D1","HYDRO","ELC_01",2062,4078.273045
"R1","S1D1","HYDRO","ELC_01",2063,4123.888615
"R1","S1D1","HYDRO","ELC_01",2064,4169.49225
"R1","S1D1","HYDRO","ELC_01",2065,4215.10782
"R1","S1D1","HYDRO","ELC_01",2066,4260.72339
"R1","S1D1","HYDRO","ELC_01",2067,4306.327025
"R1","S1D1","HYDRO","ELC_01",2068,4351.942595
"R1","S1D1","HYDRO","ELC_01",2069,4397.54623
"R1","S1D1","HYDRO","ELC_01",2070,4443.1618
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2020,2203.68
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2021,2381.776425
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2022,2559.8430125
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2023,2737.9394375
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2024,2916.006025
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2025,3094.10245
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2026,3272.198875
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2027,3450.2654625
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2028,3628.3618875
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2029,3806.428475
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2030,3984.5249
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2031,4162.621325
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2032,4340.6879125
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2033,4518.7843375
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2034,4519.89031312487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2035,4392.75983812487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2036,4265.62936312487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2037,4138.50421812487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2038,4011.37374312487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2039,3884.24859812487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2040,3757.11812312487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2041,3629.98764812487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2042,3502.86250312487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2043,3375.73202812487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2044,3248.60688312486
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2045,3121.47640812487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2046,2994.34593312487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2047,2867.22078812487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2048,2740.09031312487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2049,2612.96516812487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2050,2485.83469312486
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2051,2193.53698312487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2052,1867.97932062487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2053,1542.38116062487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2054,1216.82349812487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2055,891.22533812487
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2056,565.627178124866
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2057,240.069515624871
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2058,124.03998
"R1","S1D1","FOSSIL","ELC_01",2020,881.472
"R1","S1D1","FOSSIL","ELC_01",2021,952.71057
"R1","S1D1","FOSSIL","ELC_01",2022,1023.937205
"R1","S1D1","FOSSIL","ELC_01",2023,1095.175775
"R1","S1D1","FOSSIL","ELC_01",2024,1166.40241
"R1","S1D1","FOSSIL","ELC_01",2025,1237.64098
"R1","S1D1","FOSSIL","ELC_01",2026,1308.87955
"R1","S1D1","FOSSIL","ELC_01",2027,1380.106185
"R1","S1D1","FOSSIL","ELC_01",2028,1451.344755
"R1","S1D1","FOSSIL","ELC_01",2029,1522.57139
"R1","S1D1","FOSSIL","ELC_01",2030,1593.80996
"R1","S1D1","FOSSIL","ELC_01",2031,1665.04853
"R1","S1D1","FOSSIL","ELC_01",2032,1736.275165
"R1","S1D1","FOSSIL","ELC_01",2033,1807.513735
"R1","S1D1","FOSSIL","ELC_01",2034,1807.95612524995
"R1","S1D1","FOSSIL","ELC_01",2035,1757.10393524995
"R1","S1D1","FOSSIL","ELC_01",2036,1706.25174524995
"R1","S1D1","FOSSIL","ELC_01",2037,1655.40168724995
"R1","S1D1","FOSSIL","ELC_01",2038,1604.54949724995
"R1","S1D1","FOSSIL","ELC_01",2039,1553.69943924995
