REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
"R1","S1D1","TRANSMISSION","ELC_02",2020,2162.622
"R1","S1D1","TRANSMISSION","ELC_02",2021,2208.23757
"R1","S1D1","TRANSMISSION","ELC_02",2022,2253.841205
"R1","S1D1","TRANSMISSION","ELC_02",2023,2299.456775
"R1","S1D1","TRANSMISSION","ELC_02",2024,2345.06041
"R1","S1D1","TRANSMISSION","ELC_02",2025,2390.67598
"R1","S1D1","TRANSMISSION","ELC_02",2026,2436.29155
"R1","S1D1","TRANSMISSION","ELC_02",2027,2481.895185
"R1","S1D1","TRANSMISSION","ELC_02",2028,2527.510755
"R1","S1D1","TRANSMISSION","ELC_02",2029,2573.11439
"R1","S1D1","TRANSMISSION","ELC_02",2030,2618.72996
"R1","S1D1","TRANSMISSION","ELC_02",2031,2664.34553
"R1","S1D1","TRANSMISSION","ELC_02",2032,2709.949165
"R1","S1D1","TRANSMISSION","ELC_02",2033,2755.564735
"R1","S1D1","TRANSMISSION","ELC_02",2034,2801.16837
"R1","S1D1","TRANSMISSION","ELC_02",2035,2846.78394
"R1","S1D1","TRANSMISSION","ELC_02",2036,2892.39951
"R1","S1D1","TRANSMISSION","ELC_02",2037,2938.003145
"R1","S1D1","TRANSMISSION","ELC_02",2038,2983.618715
"R1","S1D1","TRANSMISSION","ELC_02",2039,3029.22235
"R1","S1D1","TRANSMISSION","ELC_02",2040,3074.83792
"R1","S1D1","TRANSMISSION","ELC_02",2041,3120.45349
"R1","S1D1","TRANSMISSION","ELC_02",2042,3166.057125
"R1","S1D1","TRANSMISSION","ELC_02",2043,3211.672695
"R1","S1D1","TRANSMISSION","ELC_02",2044,3257.27633
"R1","S1D1","TRANSMISSION","ELC_02",2045,3302.8919
"R1","S1D1","TRANSMISSION","ELC_02",2046,3348.50747
"R1","S1D1","TRANSMISSION","ELC_02",2047,3394.111105
"R1","S1D1","TRANSMISSION","ELC_02",2048,3439.726675
"R1","S1D1","TRANSMISSION","ELC_02",2049,3485.33031
"R1","S1D1","TRANSMISSION","ELC_02",2050,3530.94588
"R1","S1D1","TRANSMISSION","ELC_02",2051,3576.56145
"R1","S1D1","TRANSMISSION","ELC_02",2052,3622.165085
"R1","S1D1","TRANSMISSION","ELC_02",2053,3667.780655
"R1","S1D1","TRANSMISSION","ELC_02",2054,3713.38429
"R1","S1D1","TRANSMISSION","ELC_02",2055,3758.99986
"R1","S1D1","TRANSMISSION","ELC_02",2056,3804.61543
"R1","S1D1","TRANSMISSION","ELC_02",2057,3850.219065
"R1","S1D1","TRANSMISSION","ELC_02",2058,3895.834635
"R1","S1D1","TRANSMISSION","ELC_02",2059,3941.43827
"R1","S1D1","TRANSMISSION","ELC_02",2060,3987.05384
"R1","S1D1","TRANSMISSION","ELC_02",2061,4032.66941
"R1","S1D1","TRANSMISSION","ELC_02",2062,4078.273045
"R1","S1D1","TRANSMISSION","ELC_02",2063,4123.888615
"R1","S1D1","TRANSMISSION","ELC_02",2064,4169.49225
"R1","S1D1","TRANSMISSION","ELC_02",2065,4215.10782
"R1","S1D1","TRANSMISSION","ELC_02",2066,4260.72339
"R1","S1D1","TRANSMISSION","ELC_02",2067,4306.327025
"R1","S1D1","TRANSMISSION","ELC_02",2068,4351.942595
"R1","S1D1","TRANSMISSION","ELC_02",2069,4397.54623
"R1","S1D1","TRANSMISSION","ELC_02",2070,4443.1618
"R1","S1D1","MINE_WATER","WATER",2020,1409.265
"R1","S1D1","MINE_WATER","WATER",2021,1381.0797
"R1","S1D1","MINE_WATER","WATER",2022,1352.8944
"R1","S1D1","MINE_WATER","WATER",2023,1324.7091
"R1","S1D1","MINE_WATER","WATER",2024,1296.5238
"R1","S1D1","MINE_WATER","WATER",2025,1268.3385
"R1","S1D1","MINE_WATER","WATER",2026,1240.1532
"R1","S1D1","MINE_WATER","WATER",2027,1211.9679
"R1","S1D1","MINE_WATER","WATER",2028,1183.7826
"R1","S1D1","MINE_WATER","WATER",2029,1155.5973
"R1","S1D1","MINE_WATER","WATER",2030,1127.412
"R1","S1D1","MINE_WATER","WATER",2031,1099.2267
"R1","S1D1","MINE_WATER","WATER",2032,1071.0414
"R1","S1D1","MINE_WATER","WATER",2033,1042.8561
"R1","S1D1","MINE_WATER","WATER",2034,1014.6708
"R1","S1D1","MINE_WATER","WATER",2035,986.4855
"R1","S1D1","MINE_WATER","WATER",2036,958.3002
"R1","S1D1","MINE_WATER","WATER",2037,930.1149
"R1","S1D1","MINE_WATER","WATER",2038,901.9296
"R1","S1D1","MINE_WATER","WATER",2039,873.7443
"R1","S1D1","MINE_WATER","WATER",2040,845.559
"R1","S1D1","MINE_WATER","WATER",2041,817.3737
"R1","S1D1","MINE_WATER","WATER",2042,789.1884
"R1","S1D1","MINE_WATER","WATER",2043,761.0031
"R1","S1D1","MINE_WATER","WATER",2044,732.8178
"R1","S1D1","MINE_WATER","WATER",2045,704.6325
"R1","S1D1","MINE_WATER","WATER",2046,676.4472
"R1","S1D1","MINE_WATER","WATER",2047,648.2619
"R1","S1D1","MINE_WATER","WATER",2048,620.0766
"R1","S1D1","MINE_WATER","WATER",2049,591.8913
"R1","S1D1","MINE_WATER","WATER",2050,563.706
"R1","S1D1","MINE_WATER","WATER",2051,535.5207
"R1","S1D1","MINE_WATER","WATER",2052,507.3354
"R1","S1D1","MINE_WATER","WATER",2053,479.1501
"R1","S1D1","MINE_WATER","WATER",2054,450.9648
"R1","S1D1","MINE_WATER","WATER",2055,422.7795
"R1","S1D1","MINE_WATER","WATER",2056,394.5942
"R1","S1D1","MINE_WATER","WATER",2057,366.408900000001
"R1","S1D1","MINE_WATER","WATER",2058,338.223600000001
"R1","S1D1","MINE_WATER","WATER",2059,310.0383
"R1","S1D1","MINE_WATER","WATER",2060,281.853
"R1","S1D1","MINE_WATER","WATER",2061,253.6677
"R1","S1D1","MINE_WATER","WATER",2062,225.4824
"R1","S1D1","MINE_WATER","WATER",2063,197.2971
"R1","S1D1","MINE_WATER","WATER",2064,169.1118
"R1","S1D1","MINE_WATER","WATER",2065,140.9265
"R1","S1D1","MINE_WATER","WATER",2066,112.7412
"R1","S1D1","MINE_WATER","WATER",2067,84.5559
"R1","S1D1","MINE_WATER","WATER",2068,56.3706
"R1","S1D1","MINE_WATER","WATER",2069,28.1853
"R1","S1D1","HYDRO","ELC_01",2020,1281.15
"R1","S1D1","HYDRO","ELC_01",2021,1255.527
"R1","S1D1","HYDRO","ELC_01",2022,1229.904
"R1","S1D1","HYDRO","ELC_01",2023,1204.281
"R1","S1D1","HYDRO","ELC_01",2024,1178.658
"R1","S1D1","HYDRO","ELC_01",2025,1153.035
"R1","S1D1","HYDRO","ELC_01",2026,1127.412
"R1","S1D1","HYDRO","ELC_01",2027,1101.789
"R1","S1D1","HYDRO","ELC_01",2028,1076.166
"R1","S1D1","HYDRO","ELC_01",2029,1050.543
"R1","S1D1","HYDRO","ELC_01",2030,1024.92
"R1","S1D1","HYDRO","ELC_01",2031,999.297
"R1","S1D1","HYDRO","ELC_01",2032,973.674
"R1","S1D1","HYDRO","ELC_01",2033,948.051
"R1","S1D1","HYDRO","ELC_01",2034,922.428
"R1","S1D1","HYDRO","ELC_01",2035,896.805
"R1","S1D1","HYDRO","ELC_01",2036,871.182
"R1","S1D1","HYDRO","ELC_01",2037,845.559
"R1","S1D1","HYDRO","ELC_01",2038,819.936
"R1","S1D1","HYDRO","ELC_01",2039,794.313
"R1","S1D1","HYDRO","ELC_01",2040,768.69
"R1","S1D1","HYDRO","ELC_01",2041,743.067
"R1","S1D1","HYDRO","ELC_01",2042,717.444
"R1","S1D1","HYDRO","ELC_01",2043,691.821
"R1","S1D1","HYDRO","ELC_01",2044,666.198
"R1","S1D1","HYDRO","ELC_01",2045,640.575
"R1","S1D1","HYDRO","ELC_01",2046,614.952
"R1","S1D1","HYDRO","ELC_01",2047,589.329
"R1","S1D1","HYDRO","ELC_01",2048,563.706
"R1","S1D1","HYDRO","ELC_01",2049,538.083
"R1","S1D1","HYDRO","ELC_01",2050,512.46
"R1","S1D1","HYDRO","ELC_01",2051,486.837
"R1","S1D1","HYDRO","ELC_01",2052,461.214
"R1","S1D1","HYDRO","ELC_01",2053,435.591
"R1","S1D1","HYDRO","ELC_01",2054,409.968
"R1","S1D1","HYDRO","ELC_01",2055,384.345
"R1","S1D1","HYDRO","ELC_01",2056,358.722
"R1","S1D1","HYDRO","ELC_01",2057,333.099000000001
"R1","S1D1","HYDRO","ELC_01",2058,307.476000000001
"R1","S1D1","HYDRO","ELC_01",2059,281.853
"R1","S1D1","HYDRO","ELC_01",2060,256.23
"R1","S1D1","HYDRO","ELC_01",2061,230.607
"R1","S1D1","HYDRO","ELC_01",2062,204.984
"R1","S1D1","HYDRO","ELC_01",2063,179.361
"R1","S1D1","HYDRO","ELC_01",2064,153.738
"R1","S1D1","HYDRO","ELC_01",2065,128.115
"R1","S1D1","HYDRO","ELC_01",2066,102.492
"R1","S1D1","HYDRO","ELC_01",2067,76.869
"R1","S1D1","HYDRO","ELC_01",2068,51.246
"R1","S1D1","HYDRO","ELC_01",2069,25.623
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2020,2203.68
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2021,2381.776425
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2022,2559.8430125
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2023,2737.9394375
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2024,2916.006025
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2025,3094.10245
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2026,3272.198875
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2027,3450.2654625
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2028,3628.3618875
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2029,3806.428475
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2030,3984.5249
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2031,4162.621325
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2032,4340.6879125
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2033,4518.7843375
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2034,4696.850925
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2035,4874.94735
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2036,5053.043775
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2037,5231.1103625
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2038,5409.2067875
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2039,5587.273375
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2040,5765.3698
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2041,5943.466225
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2042,6121.5328125
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2043,6299.6292375
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2044,6477.695825
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2045,6655.79225
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2046,6833.888675
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2047,7011.9552625
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2048,7190.0516875
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2049,7368.118275
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2050,7546.2147
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2051,7724.311125
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2052,7902.3777125
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2053,8080.4741375
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2054,8258.540725
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2055,8436.63715
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2056,8614.733575
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2057,8792.80016250001
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2058,8970.89658749999
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2059,9148.963175
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2060,9327.0596
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2061,9505.156025
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2062,9683.22261249999
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2063,9861.3190375
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2064,10039.385625
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2065,10217.48205
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2066,10395.578475
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2067,10573.6450625
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2068,10751.7414875
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2069,10929.808075
"R1","S1D1","MINE_FOSSIL","FOSSIL_FUEL",2070,11107.9045
"R1","S1D1","FOSSIL","ELC_01",2020,881.472
"R1","S1D1","FOSSIL","ELC_01",2021,952.71057
"R1","S1D1","FOSSIL","ELC_01",2022,1023.937205
"R1","S1D1","FOSSIL","ELC_01",2023,1095.175775
"R1","S1D1","FOSSIL","ELC_01",2024,1166.40241
"R1","S1D1","FOSSIL","ELC_01",2025,1237.64098
"R1","S1D1","FOSSIL","ELC_01",2026,1308.87955
"R1","S1D1","FOSSIL","ELC_01",2027,1380.106185
"R1","S1D1","FOSSIL","ELC_01",2028,1451.344755
"R1","S1D1","FOSSIL","ELC_01",2029,1522.57139
"R1","S1D1","FOSSIL","ELC_01",2030,1593.80996
"R1","S1D1","FOSSIL","ELC_01",2031,1665.04853
"R1","S1D1","FOSSIL","ELC_01",2032,1736.275165
